,STATCD,DISTCD,STATNAME,DISTNAME,DISTRICTS,BLOCKS,VILLAGES,CLUSTERS,TOTPOPULAT,P_URB_POP,POPULATION_0_6,GROWTHRATE,SEXRATIO,P_SC_POP,P_ST_POP,OVERALL_LI,FEMALE_LIT,MALE_LIT,AREA_SQKM,TOT_6_10_15,TOT_11_13_15,SCH1,SCH2,SCH3,SCH4,SCH5,SCH6,SCH7,SCH9,SCHTOT,SCH1G,SCH2G,SCH3G,SCH4G,SCH5G,SCH6G,SCH7G,SCH9G,SCHTOTG,SCH1P,SCH2P,SCH3P,SCH4P,SCH5P,SCH6P,SCH7P,SCH9P,SCHTOTP,SCH1M,SCH2M,SCH3M,SCH4M,SCH5M,SCH6M,SCH7M,SCH9M,SCHTOTM,SCH1GR,SCH2GR,SCH3GR,SCH4GR,SCH5GR,SCH6GR,SCH7GR,SCH9GR,SCHTOTGR,SCH1GA,SCH2GA,SCH3GA,SCH4GA,SCH5GA,SCH6GA,SCH7GA,SCH9GA,SCHTOTGA,SCH1PR,SCH2PR,SCH3PR,SCH4PR,SCH5PR,SCH6PR,SCH7PR,SCH9PR,SCHTOTPR,SCHBOY1,SCHBOY2,SCHBOY3,SCHBOY4,SCHBOY5,SCHBOY6,SCHBOY7,SCHBOY9,SCHBOYTOT,SCHGIR1,SCHGIR2,SCHGIR3,SCHGIR4,SCHGIR5,SCHGIR6,SCHGIR7,SCHGIR9,SCHGIRTOT,ENR1,ENR2,ENR3,ENR4,ENR5,ENR6,ENR7,ENR9,ENRTOT,ENR1G,ENR2G,ENR3G,ENR4G,ENR5G,ENR6G,ENR7G,ENR9G,ENRTOTG,ENR1P,ENR2P,ENR3P,ENR4P,ENR5P,ENR6P,ENR7P,ENR9P,ENRTOTP,ENR1M,ENR2M,ENR3M,ENR4M,ENR5M,ENR6M,ENR7M,ENR9M,ENRTOTM,ENR1GR,ENR2GR,ENR3GR,ENR4GR,ENR5GR,ENR6GR,ENR7GR,ENR9GR,ENRTOTGR,ENR1PR,ENR2PR,ENR3PR,ENR4PR,ENR5PR,ENR6PR,ENR7PR,ENR9PR,ENRTOTPR,TCH1G,TCH2G,TCH3G,TCH4G,TCH5G,TCH6G,TCH7G,TCH9G,TCHTOTG,TCH1P,TCH2P,TCH3P,TCH4P,TCH5P,TCH6P,TCH7P,TCH9P,TCHTOTP,TCH1M,TCH2M,TCH3M,TCH4M,TCH5M,TCH6M,TCH7M,TCH9M,TCHTOTM,SCLS1,SCLS2,SCLS3,SCLS4,SCLS5,SCLS6,SCLS7,SCLSTOT,STCH1,STCH2,STCH3,STCH4,STCH5,STCH6,STCH7,STCHTOT,ROAD1,ROAD2,ROAD3,ROAD4,ROAD5,ROAD6,ROAD7,ROADTOT,SPLAY1,SPLAY2,SPLAY3,SPLAY4,SPLAY5,SPLAY6,SPLAY7,SPLAYTOT,SBNDR1,SBNDR2,SBNDR3,SBNDR4,SBNDR5,SBNDR6,SBNDR7,SBNDRTOT,SGTOIL1,SGTOIL2,SGTOIL3,SGTOIL4,SGTOIL5,SGTOIL6,SGTOIL7,SGTOILTOT,SBTOIL1,SBTOIL2,SBTOIL3,SBTOIL4,SBTOIL5,SBTOIL6,SBTOIL7,SBTOILTOT,SWAT1,SWAT2,SWAT3,SWAT4,SWAT5,SWAT6,SWAT7,SWATTOT,SELE1,SELE2,SELE3,SELE4,SELE5,SELE6,SELE7,SELETOT,SCOMP1,SCOMP2,SCOMP3,SCOMP4,SCOMP5,SCOMP6,SCOMP7,SCOMPTOT,SRAM1,SRAM2,SRAM3,SRAM4,SRAM5,SRAM6,SRAM7,SRAMTOT,SRAMN1,SRAMN2,SRAMN3,SRAMN4,SRAMN5,SRAMN6,SRAMN7,SRAMNTOT,ESTD1,ESTD2,ESTD3,ESTD4,ESTD5,ESTD6,ESTD7,ESTDTOT,MDM1,MDM2,MDM3,MDM4,MDM5,MDM6,MDM7,MDMTOT,KIT1,KIT2,KIT3,KIT4,KIT5,KIT6,KIT7,KITTOT,KITS1,KITS2,KITS3,KITS4,KITS5,KITS6,KITS7,KITSTOT,ENR501,ENR502,ENR503,ENR504,ENR505,ENR506,ENR507,ENR509,ENR50TOT,SMC1,SMC2,SMC3,SMC4,SMC5,SMC6,SMC7,SMCTOT,CLS1,CLS2,CLS3,CLS4,CLS5,CLS6,CLS7,CLSTOT,TCH1,TCH2,TCH3,TCH4,TCH5,TCH6,TCH7,TCHTOT,TCHF1,TCHF2,TCHF3,TCHF4,TCHF5,TCHF6,TCHF7,TCHFTOT,TCHM1,TCHM2,TCHM3,TCHM4,TCHM5,TCHM6,TCHM7,TCHM9,ENRG1,ENRG2,ENRG3,ENRG4,ENRG5,ENRG6,ENRG7,ENRGTOT,PREP,PRESTD,PPFTCH,PPMTCH,PMTCH,PFTCH,TCHSCM1,TCHSCM2,TCHSCM3,TCHSCM4,TCHSCM5,TCHSCM6,TCHSCM7,TCHSCF1,TCHSCF2,TCHSCF3,TCHSCF4,TCHSCF5,TCHSCF6,TCHSCF7,TCHSTM1,TCHSTM2,TCHSTM3,TCHSTM4,TCHSTM5,TCHSTM6,TCHSTM7,TCHSTF1,TCHSTF2,TCHSTF3,TCHSTF4,TCHSTF5,TCHSTF6,TCHSTF7,TCHOBCM1,TCHOBCM2,TCHOBCM3,TCHOBCM4,TCHOBCM5,TCHOBCM6,TCHOBCM7,TCHOBCF1,TCHOBCF2,TCHOBCF3,TCHOBCF4,TCHOBCF5,TCHOBCF6,TCHOBCF7,TCH_TRNRM1,TCH_TRNRM2,TCH_TRNRM3,TCH_TRNRM4,TCH_TRNRM5,TCH_TRNRM6,TCH_TRNRM7,TCH_TRNRF1,TCH_TRNRF2,TCH_TRNRF3,TCH_TRNRF4,TCH_TRNRF5,TCH_TRNRF6,TCH_TRNRF7,PGRMTCH,PGRFTCH,GRMTCH,GRFTCH,PGCMTCH,PGCFTCH,PCMTCH,PCFTCH,tot_app,pass_tot
300,18,1804,ASSAM,BONGAIGAON,1,4,501,67,732639,13.76,113778.84,19.58,961,11.21,2.55,70.44,65.18,75.48,1093,82824.0,52237.0,1006,54,1,311,12,31,14,0,1429,847,28,1,177,10,0,13,0,1076,17,23,0,130,2,29,1,0,202,142,3,0,4,0,2,0,0,151,805,27,0,154,7,0,11,0,1004,847,28,1,307,11,0,14,0,1208,17,23,0,124,2,20,1,0,187,1006,53,1,285,12,31,10,0,1398,1005,53,1,311,12,31,14,0,1427,82744,9288,1027,32765,2623,8626,2705,0,139778,75408,6116,1027,22603,2551,0,2660,0,110365,771,2959,0,9835,72,7704,45,0,21386,6565,213,0,327,0,922,0,0,8027,70230,5835,0,20143,1678,0,2210,0,100096,771,2959,0,9406,72,4560,45,0,17813,2293,255,39,1243,319,0,202,0,4351,99,280,0,752,31,561,18,0,1741,305,30,0,24,0,59,0,0,418,268,1,0,11,0,0,0,280,0,0,0,0,0,0,0,0,768,49,1,269,12,30,12,1141,668,40,1,267,11,19,10,1016,166,25,1,47,8,26,11,284,868,44,1,229,11,29,14,1196,828,39,1,209,10,25,8,1120,917,53,1,299,12,31,14,1327,115,33,1,83,10,26,13,281,11,16,1,59,8,16,10,121,486,21,0,86,1,1,3,598,506,21,0,93,4,3,4,631,155,23,0,6,1,20,0,205,847,27,0,284,10,0,14,1182,562,17,0,74,7,0,11,671,834,27,0,278,10,0,14,1163,364,3,0,61,1,2,1,116,432,847,28,1,306,9,0,13,1204,2662,424,24,1037,61,332,51,4591,2697,565,39,2019,350,620,220,6510,882,224,16,459,117,315,71,5055,1815,341,23,1560,233,305,149,0,41798,4428,503,17407,990,3529,1548,70203,951,17537,108,103,1095,646,187,40,5,129,12,34,1,63,12,2,30,5,17,6,45,5,2,27,4,10,1,34,1,1,10,4,29,1,607,83,5,286,59,110,54,333,73,2,151,31,115,34,466,33,0,148,1,0,0,236,8,0,67,0,0,0,1301,547,2575,954,170,196,468,354,3301,2306
301,18,1805,ASSAM,BARPETA,1,7,831,161,1693190,8.7,280561.58,21.4,951,5.63,1.62,65.03,59.04,70.72,2282,217256.0,130257.0,2282,132,17,658,58,77,94,0,3318,1952,34,6,394,50,2,79,0,2517,98,98,11,250,8,75,9,0,549,232,0,0,14,0,0,6,0,252,1883,28,5,378,44,2,64,0,2404,1952,34,6,639,56,3,86,0,2776,94,94,6,242,7,57,9,0,509,2278,131,17,602,55,76,66,0,3225,2277,128,17,658,57,77,91,0,3305,184693,17507,4281,61373,11090,19418,12860,0,311222,168985,5248,946,43591,10292,637,11566,0,241265,6578,12259,3335,17162,798,18781,794,0,59707,9130,0,0,620,0,0,500,0,10250,163165,4493,711,42341,8926,637,9407,0,229680,6358,11850,1299,16622,760,12957,794,0,50640,5256,301,49,2462,1115,31,1238,0,10452,787,1174,233,1628,139,1384,140,0,5485,517,0,0,90,0,0,83,0,690,517,2,0,15,1,0,1,536,9,0,0,0,0,0,0,9,1365,117,15,446,47,69,80,2139,820,61,9,398,43,40,68,1439,343,70,9,52,37,61,50,622,1990,107,16,439,53,71,83,2759,2005,107,16,408,54,70,59,2719,2161,127,16,635,58,76,93,3166,197,73,14,178,52,61,80,655,18,33,14,80,44,35,54,278,1193,26,3,208,6,2,6,1444,1233,28,7,212,9,5,15,1509,226,87,13,13,3,48,3,393,1947,34,1,627,54,2,85,2750,1449,24,1,321,40,2,60,1897,1881,34,1,595,53,2,85,2651,881,15,1,225,5,3,20,298,1150,1952,34,3,637,52,2,77,2757,6661,1021,170,2313,376,782,488,11811,6560,1475,282,4180,1254,1415,1461,16627,2168,582,110,844,302,629,420,4229,4392,893,172,3336,952,786,1041,0,93821,7376,1632,34444,5071,8050,7146,157540,2161,43513,121,189,3529,1956,302,31,10,131,22,28,32,152,31,7,36,9,29,8,162,13,3,101,17,14,28,72,12,2,27,10,19,6,529,64,12,233,46,69,71,313,34,9,89,22,60,38,1812,118,0,1193,3,0,10,952,55,0,319,0,0,4,3178,1116,6278,1979,810,629,1230,965,7629,5330
302,18,1806,ASSAM,KAMRUP-RURAL,1,9,921,159,1517202,9.36,194960.46,15.67,946,7.11,12.0,72.81,67.69,77.64,3105,148027.0,95261.0,2166,115,8,546,55,72,84,0,3046,1900,62,0,308,50,2,79,0,2401,34,51,8,224,4,70,3,0,394,232,2,0,14,1,0,2,0,251,1874,59,0,304,46,2,73,0,2358,1900,62,0,531,54,2,82,0,2631,33,48,8,223,4,62,3,0,381,2155,113,8,479,53,72,61,0,2941,2150,111,8,542,55,72,83,0,3021,125123,16873,3165,42413,10286,17688,11875,0,227423,112662,9257,0,29723,9796,244,11626,0,173308,2399,7544,3165,12035,411,17444,128,0,43126,10062,72,0,655,79,0,121,0,10989,110266,8917,0,29332,9011,244,10797,0,168567,2331,7140,3165,12009,411,15853,128,0,41037,4353,594,0,2110,1246,10,1246,0,9559,231,597,113,1503,60,1079,41,0,3624,560,2,0,82,20,0,19,0,683,375,4,1,5,1,6,1,393,163,4,1,0,0,0,0,168,1851,109,8,469,45,70,79,2631,1583,85,4,444,39,36,58,2249,546,76,7,82,40,54,50,855,1957,99,6,339,54,66,82,2603,1928,99,5,303,45,63,41,2484,1993,113,7,474,55,64,83,2789,182,73,7,176,49,59,81,627,28,27,5,38,45,27,61,231,1034,52,0,162,1,0,11,1260,1237,60,0,280,14,3,20,1614,154,37,4,25,3,33,0,256,1892,62,0,513,49,0,79,2595,1380,32,0,282,27,0,40,1761,1567,50,0,429,45,0,66,2157,1235,13,0,240,3,3,14,325,1508,1900,62,0,530,54,1,82,2629,6258,864,97,2016,377,642,452,10706,5144,1193,113,3695,1326,1089,1306,13866,1665,450,54,758,378,502,422,2290,3479,743,59,2937,948,587,884,0,64025,7751,1376,23224,4550,7565,6444,114935,2074,32921,87,151,2349,1275,232,42,4,158,24,34,49,115,30,2,41,22,36,29,413,32,4,158,6,25,60,169,27,8,57,8,41,32,538,125,3,381,93,59,180,330,74,1,144,69,56,80,947,118,0,596,2,1,1,521,51,0,186,1,0,0,4206,1522,6426,2179,195,470,336,618,6836,4776
303,18,1807,ASSAM,NALBARI,1,4,447,98,769919,10.72,90619.47,11.74,945,7.8,3.03,79.89,73.85,85.58,1052,71641.0,45176.0,1142,71,4,285,29,37,54,0,1622,998,39,0,187,24,1,54,0,1303,35,28,4,77,5,35,0,0,184,109,4,0,21,0,1,0,0,135,983,37,0,186,22,1,50,0,1279,998,39,0,249,28,1,54,0,1369,34,26,2,76,5,29,0,0,172,1139,71,4,241,28,37,47,0,1567,1131,68,4,283,29,37,53,0,1605,66245,6809,1019,20321,5560,8612,8501,0,117067,57280,3709,0,13945,5000,134,8501,0,88569,1833,2738,1019,5274,560,8478,0,0,19902,7132,362,0,1102,0,0,0,0,8596,55656,3427,0,13905,4609,134,7495,0,85226,1768,2522,731,5154,560,6580,0,0,17315,2853,378,0,1395,673,8,1041,0,6348,216,265,30,452,95,445,0,0,1503,277,17,0,151,0,4,0,0,449,155,0,0,3,0,1,1,160,10,1,0,1,0,0,0,12,953,67,3,241,29,34,51,1378,355,23,2,144,26,10,32,592,374,51,3,76,24,26,41,595,1088,65,4,253,29,37,53,1529,1131,71,4,240,28,37,46,1557,1142,71,4,285,29,37,54,1622,180,53,3,97,24,26,52,435,12,24,3,50,23,12,45,169,676,32,0,85,4,3,10,810,686,33,0,87,4,3,11,824,86,21,2,30,2,14,0,155,997,39,0,247,26,0,53,1362,858,37,0,107,21,0,40,1063,996,39,0,247,26,0,53,1361,684,17,0,144,1,1,3,196,850,998,39,0,249,8,0,12,1306,3505,495,41,1069,198,351,285,5944,3346,660,30,1998,768,457,1041,8300,971,262,19,441,169,176,252,2777,2375,398,11,1557,599,281,789,0,33211,3029,431,11182,2218,3702,4428,58201,828,9982,34,34,941,562,155,14,0,92,45,11,35,59,22,0,27,12,4,13,78,8,0,50,26,12,18,27,9,0,18,4,13,1,356,58,0,242,35,22,91,119,28,0,74,14,14,26,583,42,0,176,0,0,0,205,22,0,53,0,0,0,2033,746,4485,1417,69,107,245,201,3469,2424
304,18,1808,ASSAM,DARRANG,1,3,547,95,908090,6.1,149653.23,19.51,923,4.34,0.91,64.55,60.4,68.36,1585,114635.0,72324.0,1188,71,3,244,19,42,45,0,1612,1098,25,1,132,19,0,41,0,1316,22,45,2,98,0,42,1,0,210,68,1,0,14,0,0,3,0,86,1074,25,1,126,16,0,38,0,1280,1098,26,1,230,19,0,42,0,1416,20,40,2,97,0,35,1,0,195,1185,71,3,216,18,42,35,0,1570,1187,70,3,241,19,42,45,0,1607,105851,7991,1524,26911,5454,9544,6973,0,164248,101490,2834,496,18125,5454,0,5888,0,134287,1472,5127,1028,7368,0,9544,451,0,24990,2889,30,0,1418,0,0,634,0,4971,97751,2834,496,17317,3346,0,5123,0,126867,1407,4455,1028,7326,0,6969,451,0,21636,3510,237,21,991,527,0,705,0,5991,184,480,26,617,0,601,15,0,1923,150,4,0,102,0,0,44,0,300,191,0,0,9,0,0,0,200,2,0,0,0,0,0,0,2,965,68,2,226,19,40,44,1364,820,45,3,193,14,28,26,1129,387,50,3,68,16,32,28,584,1111,57,3,149,18,33,37,1408,1105,49,2,128,16,25,25,1350,1133,68,3,224,19,42,40,1529,117,39,3,81,18,26,42,326,15,17,1,46,15,16,34,144,484,11,0,44,2,1,4,546,501,13,0,49,4,2,6,575,269,38,3,15,1,26,2,354,1094,25,0,228,16,0,42,1405,919,19,0,51,12,0,29,1030,1080,25,0,228,16,0,42,1391,466,13,0,100,1,0,5,165,585,1097,25,1,228,19,0,42,1412,3572,576,35,945,112,426,191,5857,3844,721,47,1710,527,601,764,8214,1458,290,15,381,167,260,206,3085,2386,431,32,1329,360,341,558,0,54620,3709,673,15489,2405,4023,3944,84863,931,17019,99,102,1182,741,120,16,1,27,4,8,7,91,16,1,23,7,14,4,37,3,1,27,8,5,6,22,4,0,8,6,5,7,647,98,14,328,95,92,162,527,75,4,128,46,76,76,740,31,0,274,0,0,0,389,14,0,88,0,0,0,1648,647,2907,990,457,494,1113,981,4091,2859
305,18,1809,ASSAM,MORIGAON,1,4,534,98,957853,7.65,159099.38,23.39,974,12.31,14.29,69.37,64.99,73.66,1551,124726.0,74107.0,1372,62,3,364,15,22,28,0,1866,1238,32,2,213,14,0,21,0,1520,11,30,1,149,1,22,3,0,217,123,0,0,2,0,0,4,0,129,1226,31,2,208,13,0,20,0,1500,1238,32,2,362,14,0,22,0,1670,9,29,0,148,0,18,2,0,206,1371,62,3,331,15,22,27,0,1831,1371,62,3,364,15,22,28,0,1865,111640,12193,874,39803,4126,7480,3969,0,180085,104352,7107,637,29156,4058,0,3572,0,148882,887,5086,237,10561,68,7480,238,0,24557,6401,0,0,86,0,0,159,0,6646,103231,6321,637,28578,3961,0,3374,0,146102,726,4756,0,10482,0,5743,150,0,21857,3699,293,36,1442,386,0,333,0,6189,78,409,25,1058,20,484,34,0,2108,350,0,0,16,0,0,67,0,433,325,0,0,10,0,0,0,335,1,0,0,0,0,0,0,1,1022,60,3,321,15,21,27,1469,588,35,2,244,11,13,19,912,305,37,3,78,13,17,17,470,1301,61,3,293,15,22,28,1723,1302,61,3,263,15,22,27,1693,1345,61,3,359,15,22,28,1833,87,42,3,118,14,20,24,308,4,27,3,98,13,7,16,168,587,24,1,96,3,1,2,714,602,25,2,100,3,2,3,737,229,27,1,22,1,14,2,296,1235,32,0,349,14,0,21,1651,931,21,0,120,9,0,15,1096,1233,32,0,349,14,0,21,1649,496,1,0,73,0,0,4,144,574,1238,32,1,361,8,0,10,1650,3596,502,32,1402,89,246,152,6019,4127,702,61,2516,406,484,434,8730,1574,276,27,713,141,255,99,8569,2553,426,34,1803,265,229,335,0,55973,5838,395,22842,2069,3320,2207,92644,889,15768,83,105,1259,849,300,34,5,191,22,11,14,148,32,3,61,8,28,6,279,40,2,195,32,25,18,169,30,4,71,18,35,12,784,117,8,354,82,79,70,620,85,6,184,49,91,34,924,91,0,500,0,0,0,489,27,0,177,0,0,0,1490,602,3119,1294,143,279,976,800,4316,3015
306,18,1810,ASSAM,NAGAON,1,11,1311,251,2826006,13.03,446226.35,22.09,962,9.43,4.08,73.78,69.21,78.19,3973,347286.0,207966.0,3011,121,24,855,57,60,81,0,4209,2681,82,4,476,53,1,65,0,3362,39,34,20,305,4,53,12,0,467,291,5,0,74,0,6,4,0,380,2553,78,2,429,40,1,47,0,3150,2681,82,4,776,55,1,72,0,3671,37,31,17,294,3,43,11,0,436,3001,117,24,794,52,60,66,0,4114,3004,118,24,853,56,59,80,0,4194,325195,18961,7538,114027,13432,14453,12958,0,506564,299859,14069,2825,79273,12961,157,11615,0,420759,2949,4154,4713,29685,471,12843,905,0,55720,22387,738,0,5069,0,1453,438,0,30085,281652,12233,1221,73423,9123,157,7666,0,385475,2849,3760,4110,28816,361,11004,884,0,51784,9585,773,115,3462,1544,7,1102,0,16588,232,372,362,2291,62,830,143,0,4292,880,42,0,519,0,97,64,0,1602,432,1,1,15,1,0,1,451,24,0,0,0,0,0,0,24,2682,118,21,807,56,57,78,3819,2106,90,15,670,42,46,56,3025,655,71,19,151,43,43,42,1024,2709,109,21,553,52,56,65,3565,2696,106,20,486,44,55,49,3456,2844,119,24,806,57,59,80,3989,511,74,20,282,55,47,70,1059,25,22,17,103,53,28,56,304,1625,52,6,251,6,3,5,1948,1655,54,7,272,8,4,8,2008,363,33,16,83,4,33,5,537,2675,82,0,756,53,0,68,3634,2224,72,0,354,38,0,50,2738,2662,82,0,749,53,0,68,3614,626,17,2,118,0,7,7,327,777,2680,82,3,774,52,0,68,3659,9234,815,273,3323,334,592,369,14940,10697,1187,477,6272,1606,934,1309,22482,4346,489,197,1904,647,461,525,4660,6351,698,280,4368,959,473,784,0,164647,9179,3378,65180,6328,6194,7581,262487,2607,52569,113,139,2595,1697,663,54,27,358,74,42,51,356,33,13,119,41,31,33,257,15,7,153,16,8,8,182,4,5,57,23,15,9,1896,192,32,729,224,123,181,1419,126,23,379,175,123,175,1022,83,6,647,0,17,0,478,24,2,271,1,9,0,4071,2105,7840,4283,945,810,2474,1991,12734,8897
307,18,1811,ASSAM,SONITPUR,1,7,1533,179,1925975,8.89,267325.33,15.67,946,5.67,12.07,69.96,62.53,76.98,5204,212316.0,129491.0,2432,72,4,390,39,70,56,0,3063,2038,58,2,176,39,0,47,0,2360,13,14,2,172,0,69,5,0,275,381,0,0,42,0,1,4,0,428,1969,53,2,159,30,0,36,0,2249,2038,58,2,348,39,1,49,0,2535,11,14,1,167,0,52,3,0,248,2431,71,3,369,37,69,42,0,3022,2431,70,4,389,37,70,55,0,3056,198248,11458,3166,59827,9718,17825,13538,0,313780,171642,9881,1220,37226,9718,0,12605,0,242292,1077,1577,1946,18691,0,17490,752,0,41533,25529,0,0,3910,0,335,181,0,29955,163645,9223,1220,35314,7415,0,9697,0,226514,635,1577,880,18255,0,13074,360,0,34781,6054,561,54,1330,1003,0,789,0,9791,89,133,20,1002,0,861,65,0,2170,988,0,0,264,0,16,37,0,1305,446,0,1,2,0,3,1,453,118,0,0,0,0,0,0,118,1899,67,4,345,38,56,54,2463,1591,47,1,309,31,51,37,2067,744,39,4,105,29,57,38,1016,2097,66,4,309,37,62,53,2628,2087,64,3,282,35,62,38,2571,2087,70,4,344,38,67,54,2664,302,45,3,136,38,55,50,629,33,30,3,73,36,27,40,242,975,42,1,79,4,4,2,1107,1048,43,2,86,6,6,4,1195,498,4,1,29,0,28,1,561,2025,58,0,339,37,0,49,2508,1539,45,0,148,28,0,38,1798,1993,58,0,329,37,0,49,2466,821,14,0,60,2,7,3,214,907,2030,58,0,343,31,0,34,2496,7034,521,57,1568,273,619,348,10420,7131,694,74,2596,1003,877,891,13266,2607,267,34,622,348,443,339,5276,4524,427,40,1974,655,434,552,0,99314,5595,2054,31036,4168,7760,7534,157461,2188,31019,98,95,1382,788,279,28,1,91,32,26,37,157,11,1,30,10,20,23,818,50,0,382,29,55,29,287,18,1,56,12,40,20,2051,152,0,721,203,147,165,1197,79,4,259,102,150,118,749,28,0,88,2,2,4,434,21,0,25,0,4,2,2953,1439,4737,2137,730,722,1581,1336,8678,6063
308,18,1812,ASSAM,LAKHIMPUR,1,6,993,165,1040644,8.77,150893.38,17.06,965,7.85,23.93,78.39,71.91,84.66,2277,118840.0,71844.0,2129,88,7,804,29,44,121,0,3222,1837,49,1,459,29,0,93,0,2468,18,39,6,302,0,44,15,0,424,274,0,0,43,0,0,13,0,330,1795,44,1,447,23,0,84,0,2394,1837,49,1,759,29,1,106,0,2782,17,36,4,300,0,28,13,0,398,2128,87,7,772,28,44,104,0,3170,2128,86,7,804,29,44,121,0,3219,114405,10012,1909,46576,5204,11435,10319,0,199860,104999,6317,492,31367,5204,0,8612,0,156991,754,3695,1417,13826,0,11435,925,0,32052,8652,0,0,1383,0,0,782,0,10817,98887,5434,492,29252,3795,0,7554,0,145414,754,3400,794,13748,0,6372,810,0,25878,4632,497,14,2810,765,0,1553,0,10271,117,418,153,2029,0,825,233,0,3775,694,0,0,263,0,0,181,0,1138,511,2,0,59,0,0,0,572,9,0,0,0,0,0,0,9,1743,83,7,693,27,42,102,2697,1184,60,6,623,23,34,92,2022,534,49,6,175,20,34,44,862,1847,66,6,482,28,39,99,2567,1838,65,6,459,24,33,82,2507,1999,86,6,705,28,42,111,2977,180,46,6,167,29,35,72,535,107,25,5,102,28,24,56,347,1039,35,1,204,6,4,7,1296,1194,39,1,306,19,18,69,1646,198,26,5,44,0,16,2,291,1835,49,0,734,28,0,106,2752,1251,36,0,310,20,0,36,1653,1812,48,0,726,28,0,103,2717,1410,19,0,517,1,1,35,335,1983,1837,49,1,757,29,0,106,2779,5522,630,99,2457,150,412,455,9725,5443,915,167,5102,765,825,1967,15184,2179,394,80,1342,277,418,586,2620,3264,521,87,3760,488,407,1381,0,57543,4602,841,23969,2487,5078,5561,100081,1369,17428,193,187,2419,1356,219,27,8,208,24,13,67,132,9,2,59,15,23,11,873,79,8,1076,52,48,487,398,55,5,294,29,35,163,1328,221,35,1549,172,163,523,1041,166,41,638,114,158,243,878,87,0,891,0,0,0,799,74,0,374,0,0,0,2055,1283,6029,2997,275,277,683,562,4689,3276
309,18,1813,ASSAM,DHEMAJI,1,3,1089,101,688077,7.04,99702.36,20.3,949,6.45,47.45,69.07,62.13,75.66,3237,79784.0,48567.0,1551,52,1,464,9,41,34,0,2152,1290,32,1,208,9,0,22,0,1562,8,20,0,237,0,41,8,0,314,253,0,0,19,0,0,4,0,276,1270,30,1,202,9,0,22,0,1534,1290,32,1,445,9,0,29,0,1806,8,18,0,233,0,35,8,0,302,1551,51,1,433,9,41,27,0,2113,1551,52,1,463,9,41,34,0,2151,73438,7334,266,35991,1697,13340,3202,0,135268,64282,4590,266,22098,1697,0,2360,0,95293,278,2744,0,13099,0,13340,663,0,30124,8878,0,0,794,0,0,179,0,9851,62673,4037,266,21612,1697,0,2360,0,92645,278,2313,0,12941,0,10604,663,0,26799,2845,272,1,1332,270,0,306,0,5026,50,216,0,1822,0,588,108,0,2784,553,0,0,129,0,0,40,0,722,303,2,0,8,0,1,4,318,56,0,1,0,0,0,0,57,1478,50,1,442,9,41,32,2053,1201,38,1,414,9,36,15,1714,381,21,1,94,8,33,8,546,1329,45,1,319,9,30,24,1757,1337,45,1,254,8,35,15,1695,1406,51,1,407,9,41,31,1946,98,26,1,103,9,33,16,286,0,23,1,96,9,26,10,165,391,17,1,65,2,0,4,480,409,18,1,74,2,3,4,511,293,18,1,2,1,18,2,335,1290,31,0,421,8,0,28,1778,965,22,0,123,8,0,11,1129,1290,31,0,420,8,0,28,1777,1023,10,0,215,0,1,8,251,1257,1290,31,0,445,8,0,29,1803,3777,344,8,1693,48,393,105,6368,3448,488,1,3283,270,588,454,8532,1180,180,1,794,82,252,131,4350,2268,308,0,2489,188,336,323,0,37564,3420,123,18720,475,5633,1845,67780,1308,17987,42,91,1945,839,109,11,0,86,7,15,4,33,4,0,26,5,13,3,978,99,0,1149,46,123,188,453,54,0,343,14,80,66,1061,181,0,1152,114,151,101,636,105,0,389,52,137,57,159,2,0,191,0,0,5,119,1,0,60,0,0,2,2103,947,2715,1179,326,155,767,365,3100,2166
